team_name,team_id,season,head_coach,division,conference,wins,losses,ties,wl_per,notes
Ursinus Bears,730,1967,Marge Watson,3,NA,6,1,0,0.857,NA
Ursinus Bears,730,1966,Marge Watson,3,NA,1,0,0,1,NA
Ursinus Bears,730,1965,Marge Watson,3,NA,6,1,0,0.857,NA
Ursinus Bears,730,1964,Marge Watson,3,NA,7,0,0,1,NA
Ursinus Bears,730,1963,Marge Watson,3,NA,1,0,0,1,NA
Ursinus Bears,730,1962,Marge Watson,3,NA,8,0,0,1,NA
Ursinus Bears,730,1961,Marge Watson,3,NA,5,1,0,0.833,NA
Ursinus Bears,730,1960,Marge Watson,3,NA,1,0,0,1,NA
Ursinus Bears,730,1959,Marge Watson,3,NA,1,0,0,1,NA
Ursinus Bears,730,1958,Marge Watson,3,NA,2,3,0,0.4,NA
Ursuline Arrows,30140,2023,Ashley Bernardi,2,G-MAC,0,0,0,0,NA
Ursuline Arrows,30140,2022,Lane Brunkala,2,G-MAC,0,14,0,0,NA
Ursuline Arrows,30140,2021,Lauren Simko,2,G-MAC,2,9,0,0.182,NA
Ursuline Arrows,30140,2020,Lauren Simko,2,G-MAC,0,3,0,0,NA
Ursuline Arrows,30140,2019,Eileen Ferry,2,G-MAC,4,12,0,0.25,NA
Ursuline Arrows,30140,2018,Edward Karasek,2,G-MAC,7,11,0,0.389,NA
Ursuline Arrows,30140,2017,Edward Karasek,2,G-MAC,8,8,0,0.5,NA
Ursuline Arrows,30140,2016,Edward Karasek,2,GLIAC,9,8,0,0.529,NA
Ursuline Arrows,30140,2015,Edward Karasek,2,GLIAC,4,12,0,0.25,NA
Ursuline Arrows,30140,2014,Edward Karasek,2,GLIAC,5,11,0,0.313,NA
Utica Pioneers,733,2023,Kristin St. Hilaire,3,Empire 8,0,0,0,0,NA
Utica Pioneers,733,2022,Kristin St. Hilaire,3,Empire 8,11,5,0,0.688,NA
Utica Pioneers,733,2021,Kristin St. Hilaire,3,Empire 8,9,6,0,0.6,NA
Utica Pioneers,733,2020,Kristin St. Hilaire,3,Empire 8,4,0,0,1,NA
Utica Pioneers,733,2019,Kristin St. Hilaire,3,Empire 8,13,4,0,0.765,NA
Utica Pioneers,733,2018,Kristin St. Hilaire,3,Empire 8,10,7,0,0.588,NA
Utica Pioneers,733,2017,Kristin St. Hilaire,3,Empire 8,7,7,0,0.5,NA
Utica Pioneers,733,2016,Kristin St. Hilaire,3,Empire 8,9,7,0,0.563,NA
Utica Pioneers,733,2015,Kristin St. Hilaire,3,Empire 8,9,6,0,0.6,NA
Utica Pioneers,733,2014,Kristin St. Hilaire,3,Empire 8,10,6,0,0.625,NA
Utica Pioneers,733,2013,Kristin St. Hilaire,3,Empire 8,9,6,0,0.6,NA
Utica Pioneers,733,2012,Kristin St. Hilaire,3,Empire 8,7,8,0,0.467,NA
Utica Pioneers,733,2011,Kristin St. Hilaire,3,Empire 8,6,8,0,0.429,NA
Utica Pioneers,733,2010,Kristin St. Hilaire,3,Empire 8,6,7,0,0.462,NA
Utica Pioneers,733,2009,Kristin St. Hilaire,3,Empire 8,8,6,0,0.571,NA
Utica Pioneers,733,2008,Kristin St. Hilaire,3,Empire 8,9,8,0,0.529,NA
Utica Pioneers,733,2007,Bernadette Macca,3,Empire 8,5,10,0,0.333,NA
Utica Pioneers,733,2006,Bernadette Macca,3,Empire 8,8,7,0,0.533,NA
Utica Pioneers,733,2005,Jessica Critchlow,3,Empire 8,6,8,0,0.429,NA
Utica Pioneers,733,2004,Jessica Critchlow,3,Empire 8,6,10,0,0.375,NA
Utica Pioneers,733,2003,Jessica Critchlow,3,Empire 8,6,8,0,0.429,NA
Utica Pioneers,733,2002,Azure Davey,3,Empire 8,6,8,0,0.429,NA
Utica Pioneers,733,2001,Azure Davey,NA,NA,5,8,0,0.385,NA
Utica Pioneers,733,2000,Kate Stoehr,NA,NA,3,8,0,0.273,NA
UVA Wise Highland Cavaliers,30181,2023,Meghan Dennehy,2,SAC,0,0,0,0,
UVA Wise Highland Cavaliers,30181,2022,Meghan Dennehy,2,SAC,7,9,0,0.438,
UVA Wise Highland Cavaliers,30181,2021,Meghan Dennehy,2,SAC,8,6,0,0.571,
UVA Wise Highland Cavaliers,30181,2020,Meghan Dennehy,2,MEC,2,4,0,0.333,
UVA Wise Highland Cavaliers,30181,2019,Meghan Dennehy,2,MEC,13,6,0,0.684,
UVA Wise Highland Cavaliers,30181,2018,Meghan Dennehy,2,MEC,14,4,0,0.778,
UVA Wise Highland Cavaliers,30181,2017,Meghan Dennehy,2,MEC,12,5,0,0.706,
UVA Wise Highland Cavaliers,30181,2016,Meghan Dennehy,2,MEC,11,5,0,0.688,First year as an NCAA Div II member
UVA Wise Highland Cavaliers,30181,2015,Meghan Dennehy,2,NA,3,12,0,0.2,Provisional
UW-River Falls Falcons,801,2023,Talia Hayes,3,DIII Independent,0,0,0,0,NA
UW-River Falls Falcons,801,2022,Talia Hayes,3,DIII Independent,15,2,0,0.882,NA
UW-River Falls Falcons,801,2021,Ali Jennings,3,DIII Independent,9,3,0,0.75,NA
UW-River Falls Falcons,801,2020,Ali Jennings,3,DIII Independent,3,1,0,0.75,NA
UW-River Falls Falcons,801,2019,Ali Jennings,3,DIII Independent,11,5,0,0.688,NA
Va. Wesleyan Marlins,745,2023,Nicole DeSalvia,3,ODAC,0,0,0,0,NA
Va. Wesleyan Marlins,745,2022,Nicole DeSalvia,3,ODAC,8,9,0,0.471,NA
Va. Wesleyan Marlins,745,2021,Nicole DeSalvia,3,ODAC,2,12,0,0.143,NA
Va. Wesleyan Marlins,745,2020,Nicole DeSalvia,3,ODAC,1,6,0,0.143,NA
Va. Wesleyan Marlins,745,2019,Kendyl Clarkson,3,ODAC,8,9,0,0.471,NA
Va. Wesleyan Marlins,745,2018,Kendyl Clarkson,3,ODAC,7,7,0,0.5,NA
Va. Wesleyan Marlins,745,2017,Meagan DiCave,3,ODAC,3,13,0,0.188,NA
Va. Wesleyan Marlins,745,2016,Meagan DiCave,3,ODAC,4,13,0,0.235,NA
Va. Wesleyan Marlins,745,2015,Meagan DiCave,3,ODAC,10,9,0,0.526,NA
Va. Wesleyan Marlins,745,2014,Meagan DiCave,3,ODAC,6,10,0,0.375,NA
Va. Wesleyan Marlins,745,2013,Fran Pochily (Amasia),3,ODAC,4,12,0,0.25,NA
Va. Wesleyan Marlins,745,2012,Fran Pochily (Amasia),3,ODAC,6,11,0,0.353,NA
Va. Wesleyan Marlins,745,2011,Fran Pochily (Amasia),3,ODAC,10,8,0,0.556,NA
Va. Wesleyan Marlins,745,2010,Fran Pochily (Amasia),3,ODAC,5,12,0,0.294,NA
Va. Wesleyan Marlins,745,2009,Fran Pochily (Amasia),3,ODAC,9,9,0,0.5,NA
Va. Wesleyan Marlins,745,2008,Fran Pochily (Amasia),3,ODAC,12,6,0,0.667,NA
Va. Wesleyan Marlins,745,2007,Fran Pochily (Amasia),3,ODAC,7,10,0,0.412,NA
Va. Wesleyan Marlins,745,2006,Fran Pochily (Amasia),3,ODAC,14,4,0,0.778,NA
Va. Wesleyan Marlins,745,2005,Kim-Michael Mertes,3,ODAC,12,5,0,0.706,NA
Va. Wesleyan Marlins,745,2004,Kim-Michael Mertes,3,ODAC,15,3,0,0.833,NA
Va. Wesleyan Marlins,745,2003,Kim-Michael Mertes,3,ODAC,11,5,0,0.688,NA
Va. Wesleyan Marlins,745,2002,Michelle Burt,3,ODAC,10,8,0,0.556,NA
Va. Wesleyan Marlins,745,2001,Michelle Burt,3,NA,8,9,0,0.471,NA
Va. Wesleyan Marlins,745,2000,Michelle Burt,3,NA,8,9,0,0.471,NA
Va. Wesleyan Marlins,745,1999,Michelle Burt,3,NA,5,8,0,0.385,NA
Va. Wesleyan Marlins,745,1998,Michelle Burt,3,NA,3,11,0,0.214,NA
Vanderbilt Commodores,736,2023,Beth Hewitt,1,AAC,0,0,0,0,NA
Vanderbilt Commodores,736,2022,Beth Hewitt,1,AAC,11,7,0,0.611,NA
Vanderbilt Commodores,736,2021,Beth Hewitt,1,AAC,12,7,0,0.632,NA
Vanderbilt Commodores,736,2020,Beth Hewitt,1,AAC,4,5,0,0.444,NA
Vanderbilt Commodores,736,2019,Beth Hewitt,1,AAC,10,6,0,0.625,NA
Vanderbilt Commodores,736,2018,Cathy Swezey,1,Big East,8,9,0,0.471,NA
Vanderbilt Commodores,736,2017,Cathy Swezey,1,Big East,6,9,0,0.4,NA
Vanderbilt Commodores,736,2016,Cathy Swezey,1,Big East,5,11,0,0.313,NA
Vanderbilt Commodores,736,2015,Cathy Swezey,1,Big East,7,9,0,0.438,NA
Vanderbilt Commodores,736,2014,Cathy Swezey,1,AAC,5,12,0,0.294,NA
Vanderbilt Commodores,736,2013,Cathy Swezey,1,AAC,2,15,0,0.118,NA
Vanderbilt Commodores,736,2012,Cathy Swezey,1,AAC,8,8,0,0.5,NA
Vanderbilt Commodores,736,2011,Cathy Swezey,1,AAC,8,8,0,0.5,NA
Vanderbilt Commodores,736,2010,Cathy Swezey,1,AAC,12,6,0,0.667,NA
Vanderbilt Commodores,736,2009,Cathy Swezey,1,NA,10,7,0,0.588,NA
Vanderbilt Commodores,736,2008,Cathy Swezey,1,NA,13,6,0,0.684,NA
Vanderbilt Commodores,736,2007,Cathy Swezey,1,NA,11,6,0,0.647,NA
Vanderbilt Commodores,736,2006,Cathy Swezey,1,AAC,6,10,0,0.375,NA
Vanderbilt Commodores,736,2005,Cathy Swezey,1,AAC,6,9,0,0.4,NA
Vanderbilt Commodores,736,2004,Cathy Swezey,1,NA,12,6,0,0.667,NA
Vanderbilt Commodores,736,2003,Cathy Swezey,1,AAC,7,8,0,0.467,NA
Vanderbilt Commodores,736,2002,Cathy Swezey,1,NA,10,6,0,0.625,NA
Vanderbilt Commodores,736,2001,Cathy Swezey,1,NA,5,11,0,0.313,NA
Vanderbilt Commodores,736,2000,Cathy Swezey,1,NA,10,6,0,0.625,NA
Vanderbilt Commodores,736,1999,Cathy Swezey,1,NA,5,10,0,0.333,NA
Vanderbilt Commodores,736,1998,Cathy Swezey,1,NA,7,9,0,0.438,NA
Vanderbilt Commodores,736,1997,Wendy Stevens,1,NA,10,6,0,0.625,NA
Vanderbilt Commodores,736,1996,Wendy Stevens,1,NA,10,5,0,0.667,NA
Vassar Brewers,737,2023,Judy Finerghty,3,Liberty League,0,0,0,0,NA
Vassar Brewers,737,2022,Judy Finerghty,3,Liberty League,4,11,0,0.267,NA
Vassar Brewers,737,2021,Judy Finerghty,3,Liberty League,2,4,0,0.333,NA
Vassar Brewers,737,2020,Judy Finerghty,3,Liberty League,4,0,0,1,NA
Vassar Brewers,737,2019,Judy Finerghty,3,Liberty League,8,8,0,0.5,NA
Vassar Brewers,737,2018,Judy Finerghty,3,Liberty League,5,10,0,0.333,NA
Vassar Brewers,737,2017,Judy Finerghty,3,Liberty League,8,7,0,0.533,NA
Vassar Brewers,737,2016,Judy Finerghty,3,Liberty League,6,9,0,0.4,NA
Vassar Brewers,737,2015,Judy Finerghty,3,Liberty League,10,6,0,0.625,NA
Vassar Brewers,737,2014,Judy Finerghty,3,Liberty League,11,5,0,0.688,NA
Vassar Brewers,737,2013,Judy Finerghty,3,Liberty League,12,4,0,0.75,NA
Vassar Brewers,737,2012,Judy Finerghty,3,Liberty League,5,10,0,0.333,NA
Vassar Brewers,737,2011,Judy Finerghty,3,Liberty League,7,8,0,0.467,NA
Vassar Brewers,737,2010,Judy Finerghty,3,Liberty League,8,8,0,0.5,NA
Vassar Brewers,737,2009,Judy Finerghty,3,Liberty League,9,7,0,0.563,NA
Vassar Brewers,737,2008,Judy Finerghty,3,Liberty League,10,5,0,0.667,NA
Vassar Brewers,737,2007,Judy Finerghty,3,Liberty League,12,5,0,0.706,NA
Vassar Brewers,737,2006,Judy Finerghty,3,Liberty League,7,8,0,0.467,NA
Vassar Brewers,737,2005,Judy Finerghty,3,Liberty League,8,9,0,0.471,NA
Vassar Brewers,737,2004,Judy Finerghty,3,Liberty League,3,11,0,0.214,NA
Vassar Brewers,737,2003,Judy Finerghty,3,Liberty League,4,11,0,0.267,NA
Vassar Brewers,737,2002,Judy Finerghty,3,Liberty League,2,10,0,0.167,NA
Vassar Brewers,737,2001,Judy Finerghty,3,NA,5,10,0,0.333,NA
Vassar Brewers,737,2000,Judy Finerghty,3,NA,5,9,0,0.357,NA
Vassar Brewers,737,1999,Judy Finerghty,3,NA,6,8,0,0.429,NA
Vassar Brewers,737,1998,Judy Finerghty,3,NA,5,9,0,0.357,NA
Vassar Brewers,737,1997,Judy Finerghty,3,NA,12,4,0,0.75,NA
Vassar Brewers,737,1996,Judy Finerghty,3,NA,7,7,0,0.5,NA
Vassar Brewers,737,1995,Judy Finerghty,3,NA,4,9,0,0.308,NA
Vassar Brewers,737,1994,Judy Finerghty,3,NA,2,13,0,0.133,NA
Vassar Brewers,737,1993,Pat Fobozzi,NA,NA,1,12,0,0.077,NA
Vassar Brewers,737,1992,Val Cushman,NA,NA,1,13,0,0.071,NA
VCU Rams,740,2023,Nicole Flores,1,Atlantic 10,0,0,0,0,
VCU Rams,740,2022,Nicole Flores,1,Atlantic 10,7,10,0,0.412,
VCU Rams,740,2021,Jennifer O'Brien,1,Atlantic 10,7,9,0,0.438,
VCU Rams,740,2020,Jennifer O'Brien,1,Atlantic 10,3,4,0,0.429,
VCU Rams,740,2019,Jennifer O'Brien,1,Atlantic 10,7,11,0,0.389,
VCU Rams,740,2018,Jennifer O'Brien,1,Atlantic 10,7,11,0,0.389,
VCU Rams,740,2017,Jennifer O'Brien,1,Atlantic 10,7,10,0,0.412,
VCU Rams,740,2016,Jennifer O'Brien,1,Atlantic 10,3,14,0,0.176,First season of competition
Vermont Catamounts,738,2023,Sarah Dalton,1,America East,0,0,0,0,NA
Vermont Catamounts,738,2022,Sarah Dalton,1,America East,14,5,0,0.737,NA
Vermont Catamounts,738,2021,Sarah Dalton,1,America East,6,6,0,0.5,NA
Vermont Catamounts,738,2020,Sarah Dalton,1,America East,4,4,0,0.5,NA
Vermont Catamounts,738,2019,Sarah Dalton,1,America East,8,7,0,0.533,NA
Vermont Catamounts,738,2018,Sarah Dalton,1,America East,6,11,0,0.353,NA
Vermont Catamounts,738,2017,Sarah Dalton,1,America East,1,15,0,0.063,NA
Vermont Catamounts,738,2016,Jennifer Johnson,1,America East,6,10,0,0.375,NA
Vermont Catamounts,738,2015,Jennifer Johnson,1,America East,11,7,0,0.611,NA
Vermont Catamounts,738,2014,Jennifer Johnson,1,America East,12,6,0,0.667,NA
Vermont Catamounts,738,2013,Jennifer Johnson,1,America East,7,11,0,0.389,NA
Vermont Catamounts,738,2012,Jennifer Johnson,1,America East,9,8,0,0.529,NA
Vermont Catamounts,738,2011,Jennifer Johnson,1,America East,8,9,0,0.471,NA
Vermont Catamounts,738,2010,Jennifer Johnson,1,America East,4,11,0,0.267,NA
Vermont Catamounts,738,2009,Jennifer Johnson,1,America East,9,8,0,0.529,NA
Vermont Catamounts,738,2008,Jennifer Johnson,1,America East,8,9,0,0.471,NA
Vermont Catamounts,738,2007,Jennifer Johnson,1,America East,5,12,0,0.294,NA
Vermont Catamounts,738,2006,Jennifer Johnson,1,America East,6,10,0,0.375,NA
Vermont Catamounts,738,2005,Jennifer Johnson,1,America East,4,11,0,0.267,NA
Vermont Catamounts,738,2004,Tracy Scott,1,America East,4,11,0,0.267,NA
Vermont Catamounts,738,2003,Kissy Rowley,1,America East,4,10,0,0.286,NA
Vermont Catamounts,738,2002,Kissy Rowley,1,America East,7,8,0,0.467,NA
Vermont Catamounts,738,2001,Kissy Rowley,1,NA,3,11,0,0.214,NA
Vermont Catamounts,738,2000,Sarah Nelson,1,NA,3,12,0,0.2,NA
Vermont Catamounts,738,1999,Sarah Nelson,1,NA,2,12,0,0.143,NA
Vermont Catamounts,738,1998,Sarah Nelson,1,NA,3,11,0,0.214,NA
Vermont Catamounts,738,1997,John Carter,1,NA,2,10,0,0.167,NA
Vermont Catamounts,738,1996,John Carter,1,NA,4,12,0,0.25,NA
Vermont Catamounts,738,1995,John Carter,1,NA,1,12,0,0.077,NA
Vermont Catamounts,738,1994,John Carter,1,NA,7,4,0,0.636,NA
Vermont Catamounts,738,1993,John Carter,1,NA,9,4,0,0.692,NA
Vermont Catamounts,738,1992,John Carter,1,NA,4,5,0,0.444,NA
Vermont Catamounts,738,1991,John Carter,1,NA,6,8,0,0.429,NA
Vermont Catamounts,738,1990,John Carter,1,NA,6,7,0,0.462,NA
Vermont Catamounts,738,1989,John Carter,1,NA,8,5,0,0.615,NA
Vermont Catamounts,738,1988,John Carter,1,NA,4,9,0,0.308,NA
Vermont Catamounts,738,1987,John Carter,1,NA,8,6,0,0.571,NA
Vermont Catamounts,738,1986,John Carter,1,NA,4,9,0,0.308,NA
Vermont Catamounts,738,1985,John Carter,1,NA,4,8,0,0.333,NA
Vermont Catamounts,738,1984,John Carter,1,NA,9,4,0,0.692,NA
Vermont Catamounts,738,1983,John Carter,1,NA,4,7,0,0.364,NA
Vermont Catamounts,738,1982,Patty Foster,1,NA,6,4,0,0.6,NA
Villanova Wildcats,739,2023,Jill Batcheller,1,Big East,0,0,0,0,NA
Villanova Wildcats,739,2022,Jill Batcheller,1,Big East,5,11,0,0.313,NA
Villanova Wildcats,739,2021,Julie Young,1,Big East,6,11,0,0.353,NA
Villanova Wildcats,739,2020,Julie Young,1,Big East,3,5,0,0.375,NA
Villanova Wildcats,739,2019,Julie Young,1,Big East,10,8,0,0.556,NA
Villanova Wildcats,739,2018,Julie Young,1,Big East,9,7,0,0.563,NA
Villanova Wildcats,739,2017,Julie Young,1,Big East,4,12,0,0.25,NA
Villanova Wildcats,739,2016,Julie Young,1,Big East,4,13,0,0.235,NA
Villanova Wildcats,739,2015,Julie Young,1,Big East,9,8,0,0.529,NA
Villanova Wildcats,739,2014,Julie Young,1,Big East,8,8,0,0.5,NA
Villanova Wildcats,739,2013,Julie Young,1,AAC,6,10,0,0.375,NA
Villanova Wildcats,739,2012,Julie Young,1,AAC,4,12,0,0.25,NA
Villanova Wildcats,739,2011,Jebb Chagan,1,AAC,5,11,0,0.313,NA
Villanova Wildcats,739,2010,Jebb Chagan,1,AAC,8,8,0,0.5,NA
Villanova Wildcats,739,2009,Jebb Chagan,1,NA,8,8,0,0.5,NA
Villanova Wildcats,739,2008,Jebb Chagan,1,AAC,4,13,0,0.235,NA
Villanova Wildcats,739,2007,Jebb Chagan,1,Patriot,7,9,0,0.438,NA
Villanova Wildcats,739,2006,Jebb Chagan,1,Patriot,3,14,0,0.176,NA
Villanova Wildcats,739,2005,Shannon O'Neil,1,Patriot,2,13,0,0.133,NA
Villanova Wildcats,739,2004,Shannon O'Neil,1,Patriot,1,16,0,0.059,NA
Villanova Wildcats,739,2003,Shannon O'Neil,1,Patriot,4,13,0,0.235,NA
Villanova Wildcats,739,2002,Shannon O'Neil,1,Patriot,9,8,0,0.529,NA
Villanova Wildcats,739,2001,Shannon O'Neil,1,NA,6,11,0,0.353,NA
Villanova Wildcats,739,2000,Joanie Milhous,1,NA,3,13,0,0.188,NA
Villanova Wildcats,739,1999,Joanie Milhous,1,NA,3,13,0,0.188,NA
Villanova Wildcats,739,1998,Joanie Milhous,1,NA,4,12,0,0.25,NA
Villanova Wildcats,739,1997,Alison Williams,1,NA,7,7,0,0.5,NA
Villanova Wildcats,739,1996,Alison Williams,1,NA,7,8,0,0.467,NA
Villanova Wildcats,739,1995,Megan Harlan,1,NA,8,7,0,0.533,NA
Villanova Wildcats,739,1994,Megan Harlan,1,NA,8,7,0,0.533,NA
Villanova Wildcats,739,1993,Megan Harlan,1,NA,3,12,0,0.2,NA
Villanova Wildcats,739,1992,Moira Lewis,1,NA,7,6,0,0.538,NA
Villanova Wildcats,739,1991,Moira Lewis,1,NA,6,7,0,0.462,NA
Villanova Wildcats,739,1990,Lee Ann Massimino,1,NA,4,8,0,0.333,NA
Virginia Cavaliers,746,2023,Julie Myers,1,ACC,0,0,0,0,
Virginia Cavaliers,746,2022,Julie Myers,1,ACC,10,10,0,0.5,
Virginia Cavaliers,746,2021,Julie Myers,1,ACC,9,9,0,0.5,
Virginia Cavaliers,746,2020,Julie Myers,1,ACC,5,3,0,0.625,
Virginia Cavaliers,746,2019,Julie Myers,1,ACC,13,7,0,0.65,
Virginia Cavaliers,746,2018,Julie Myers,1,ACC,10,10,0,0.5,
Virginia Cavaliers,746,2017,Julie Myers,1,ACC,12,9,0,0.571,
Virginia Cavaliers,746,2016,Julie Myers,1,ACC,9,9,0,0.5,
Virginia Cavaliers,746,2015,Julie Myers,1,ACC,12,7,0,0.632,
Virginia Cavaliers,746,2014,Julie Myers,1,ACC,12,9,0,0.571,
Virginia Cavaliers,746,2013,Julie Myers,1,ACC,11,10,0,0.524,
Virginia Cavaliers,746,2012,Julie Myers,1,ACC,11,8,0,0.579,
Virginia Cavaliers,746,2011,Julie Myers,1,ACC,9,9,0,0.5,
Virginia Cavaliers,746,2010,Julie Myers,1,ACC,14,6,0,0.7,
Virginia Cavaliers,746,2009,Julie Myers,1,ACC,11,8,0,0.579,
Virginia Cavaliers,746,2008,Julie Myers,1,ACC,14,4,0,0.778,
Virginia Cavaliers,746,2007,Julie Myers,1,ACC,19,4,0,0.826,
Virginia Cavaliers,746,2006,Julie Myers,1,ACC,15,4,0,0.789,
