team_name,team_id,season,conference,conference_id,jersey,player,yr,pos,g,gs,fouls,goals,assists,points,shots,shot_pct,sog,sog_pct,gwg,ppg,shg,ground_balls,turnovers,ct,f_os_won,f_os_taken,fo_pct,ggp,ggs,g_min,goals_allowed,gaa,saves,save_pct,t,freepos_shots,freepos_goals,rc,yc,draw_controls,clears,clr_att
Roberts Wesleyan Redhawks,30150,2020,ECC,11265,13,"Harnois, Abigail",Jr,,2,,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2020,ECC,11265,00,"Greco, Victoria",Sr,,2,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0:35,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2020,ECC,11265,15,"Harding, Caitlin",Fr,M,2,,1,1,1,2,7,0.143,4,0.571,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2020,ECC,11265,5,"Burke, Victoria",So,,1,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,7,"Tomei, Emily",Fr,,18,18,23,44,16,60,90,0.489,72,0.8,2,3,NA,43,NA,18,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,3,60,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,17,"Nathan, Taylor",Fr,,18,18,19,46,2,48,86,0.535,73,0.849,1,5,NA,12,NA,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,00,"Greco, Victoria",So,,18,18,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,55,NA,1,NA,NA,NA,18,17,1098:55,237,12.94,227,0.489,NA,NA,NA,NA,NA,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,22,"Melendez, Tiffany",So,,18,16,31,NA,NA,0,5,NA,1,0.2,NA,NA,NA,44,NA,21,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,09,"Giancursio, Jessica",So,,18,18,19,15,6,21,46,0.326,31,0.674,1,NA,NA,39,NA,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,44,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,11,"Kidder, Mackenzie",Sr,,18,14,7,18,7,25,52,0.346,41,0.788,NA,NA,3,31,NA,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,16,"Burnham, Megan",Jr,,18,5,24,21,7,28,56,0.375,36,0.643,3,1,1,25,NA,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,10,"Knight, Emily",Jr,,18,18,22,32,30,62,76,0.421,56,0.737,NA,2,NA,19,NA,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,05,"Chille, Maddi",Sr,,18,18,38,3,10,13,14,0.214,10,0.714,NA,NA,NA,35,NA,16,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,10,4,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,19,"Price, Johannah",Sr,,18,14,28,28,2,30,68,0.412,55,0.809,1,NA,1,21,NA,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,9,21,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,02,"Taylor, Meghan",Sr,,18,18,22,1,NA,1,1,1,1,1,NA,NA,NA,14,NA,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,8,"Walsh, Madilynn",Fr,,17,10,9,4,3,7,12,0.333,8,0.667,NA,NA,NA,31,NA,12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,03,"Dude, Mackenzie",Sr,,17,16,22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22,NA,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,14,"Spada, Elizabeth",So,,15,15,5,1,1,2,4,0.25,4,1,NA,NA,NA,15,NA,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,4,"Maxwell, Alyssa",Fr,,14,0,1,12,2,14,18,0.667,16,0.889,1,NA,NA,14,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,12,"Lowrie, Cierra",Fr,,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,13,"Harnois, Abigail",Fr,,3,0,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2018,ECC,11265,15,"Johnsen, Samantha",Sr,,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roberts Wesleyan Redhawks,30150,2017,ECC,11265,22,"Melendez, Tiffany",Fr,,18,17,18,1,NA,1,2,0.5,1,0.5,NA,NA,NA,21,NA,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2,13,NA,NA
Roberts Wesleyan Redhawks,30150,2017,ECC,11265,04,"Spada, Elizabeth",Fr,,18,18,9,6,5,11,18,0.333,14,0.778,NA,NA,1,34,NA,13,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA
Roberts Wesleyan Redhawks,30150,2017,ECC,11265,01,"Kidder, Mackenzie",Jr,,18,9,7,16,4,20,34,0.471,27,0.794,1,NA,2,11,NA,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA
Roberts Wesleyan Redhawks,30150,2017,ECC,11265,16,"Burnham, Megan",So,,18,18,16,27,13,40,54,0.5,48,0.889,NA,2,1,22,NA,15,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2,13,NA,NA
Roberts Wesleyan Redhawks,30150,2017,ECC,11265,02,"Taylor, Meghan",Jr,,18,18,25,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9,NA,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
Roberts Wesleyan Redhawks,30150,2017,ECC,11265,19,"Price, Johannah",Jr,,18,17,14,36,7,43,93,0.387,70,0.753,1,NA,NA,34,NA,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,4,10,NA,NA
Roberts Wesleyan Redhawks,30150,2017,ECC,11265,33,"Knapp, Shannon",Sr,,18,18,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42,NA,29,NA,NA,NA,18,18,1084:00,215,11.9,201,0.483,NA,NA,NA,NA,NA,NA,NA,NA
